country,year,month,airfare_index,source
EE,2020,12,111.24,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2021,1,111.51,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2021,2,112.79,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2021,3,111.66,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2021,4,112.79,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2021,5,113.71,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2021,6,114.68,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2021,7,114.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2021,8,114.67,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2021,9,116.29,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2021,10,116.34,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2021,11,118.71,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2021,12,116.91,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2022,1,121.14,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2022,2,121.47,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2022,3,124.46,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2022,4,125.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2022,5,127.58,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2022,6,130.18,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2022,7,130.58,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2022,8,130.58,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2022,9,132.56,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2022,10,138.47,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2022,11,139.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2022,12,139.76,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2023,1,141.36,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2023,2,145.22,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2023,3,147.42,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2023,4,149.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2023,5,149.34,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2023,6,152.29,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2023,7,153.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2023,8,153.26,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2023,9,152.55,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2023,10,150.71,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2023,11,154.67,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2023,12,154.49,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2024,1,153.93,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2024,2,155.72,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2024,3,155.02,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2024,4,156.65,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2024,5,155.93,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2024,6,156.73,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2024,7,154.36,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2024,8,157.54,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2024,9,158.91,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2024,10,158.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2024,11,159.67,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EE,2024,12,160.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2010,1,118.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2010,2,118.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2010,3,117.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2010,4,116.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2010,5,116.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2010,6,116.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2010,7,115.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2010,8,116.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2010,9,115.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2010,10,115.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2010,11,115.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2010,12,114.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2011,1,114.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2011,2,114.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2011,3,114.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2011,4,114.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2011,5,114.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2011,6,113.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2011,7,113.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2011,8,112.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2011,9,111.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2011,10,111.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2011,11,111.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2011,12,111.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2012,1,110.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2012,2,110.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2012,3,111.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2012,4,111.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2012,5,110.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2012,6,110.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2012,7,109.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2012,8,109.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2012,9,108.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2012,10,109.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2012,11,109.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2012,12,109.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2013,1,108.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2013,2,109.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2013,3,108.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2013,4,108.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2013,5,107.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2013,6,108.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2013,7,107.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2013,8,106.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2013,9,106.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2013,10,106.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2013,11,106.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2013,12,103.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2014,1,104.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2014,2,103.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2014,3,103.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2014,4,102.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2014,5,103.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2014,6,103.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2014,7,102.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2014,8,102.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2014,9,101.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2014,10,101.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2014,11,101.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2014,12,100.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2015,1,100.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2015,2,100.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2015,3,101.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2015,4,99.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2015,5,100.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2015,6,99.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2015,7,99.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2015,8,99.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2015,9,99.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2015,10,100.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2015,11,99.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2015,12,98.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2016,1,98.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2016,2,98.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2016,3,97.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2016,4,96.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2016,5,95.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2016,6,95.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2016,7,94.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2016,8,93.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2016,9,91.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2016,10,89.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2016,11,89.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2016,12,88.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2017,1,88.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2017,2,88.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2017,3,87.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2017,4,85.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2017,5,86.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2017,6,85.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2017,7,84.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2017,8,84.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2017,9,84.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2017,10,84.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2017,11,84.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2017,12,83.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2018,1,83.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2018,2,83.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2018,3,82.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2018,4,82.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2018,5,82.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2018,6,82.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2018,7,82.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2018,8,81.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2018,9,81.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2018,10,81.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2018,11,80.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2018,12,79.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2019,1,80.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2019,2,79.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2019,3,79.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2019,4,79.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2019,5,78.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2019,6,77.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2019,7,77.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2019,8,77.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2019,9,77.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2019,10,77.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2019,11,77.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2019,12,76.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2020,1,77.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2020,2,77.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2020,3,77.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2020,4,77.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2020,5,77.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2020,6,76.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2020,7,76.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2020,8,76.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2020,9,74.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2020,10,73.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2020,11,73.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2020,12,73.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2021,1,74.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2021,2,73.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2021,3,74.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2021,4,74.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2021,5,75.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2021,6,75.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2021,7,74.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2021,8,74.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2021,9,74.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2021,10,74.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2021,11,74.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2021,12,75.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2022,1,75.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2022,2,75.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2022,3,75.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2022,4,75.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2022,5,75.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2022,6,76.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2022,7,76.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2022,8,76.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2022,9,76.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2022,10,77.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2022,11,77.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2022,12,77.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2023,1,77.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2023,2,79.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2023,3,79.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2023,4,79.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2023,5,79.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2023,6,79.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2023,7,79.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2023,8,79.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2023,9,79.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2023,10,79.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2023,11,78.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2023,12,79.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2024,1,80.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2024,2,79.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2024,3,79.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2024,4,79.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2024,5,79.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2024,6,79.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2024,7,78.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2024,8,78.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2024,9,79.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2024,10,79.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2024,11,79.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
IE,2024,12,78.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2010,1,103.13,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2010,2,103.16,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2010,3,103.42,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2010,4,103.91,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2010,5,103.76,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2010,6,103.67,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2010,7,104.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2010,8,104.06,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2010,9,104.27,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2010,10,104.48,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2010,11,104.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2010,12,105.11,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2011,1,105.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2011,2,105.03,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2011,3,104.82,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2011,4,104.95,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2011,5,105.03,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2011,6,105.02,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2011,7,105.04,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2011,8,104.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2011,9,105.03,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2011,10,104.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2011,11,104.84,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2011,12,105.22,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2012,1,104.89,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2012,2,104.82,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2012,3,104.98,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2012,4,105.16,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2012,5,104.84,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2012,6,104.77,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2012,7,104.53,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2012,8,103.75,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2012,9,104.31,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2012,10,104.23,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2012,11,104.29,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2012,12,104.34,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2013,1,103.88,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2013,2,103.63,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2013,3,103.83,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2013,4,103.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2013,5,102.98,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2013,6,102.84,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2013,7,102.81,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2013,8,102.76,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2013,9,102.77,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2013,10,102.66,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2013,11,102.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2013,12,102.46,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2014,1,101.44,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2014,2,101.25,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2014,3,101.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2014,4,100.92,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2014,5,100.77,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2014,6,100.74,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2014,7,100.48,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2014,8,100.24,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2014,9,100.43,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2014,10,100.67,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2014,11,100.73,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2014,12,101.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2015,1,100.65,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2015,2,100.49,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2015,3,100.38,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2015,4,100.18,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
EL,2015,5,100.06,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
