iso,YEAR,MONTH,CO2_t,flights,n_source,ets_covered,co2_per_flight,ln_co2,ln_flights,ln_intensity,post2012,did
FI,2012,1,183899.422,11381,1,1,16.158459010631756,12.122144267574967,9.33970057728189,2.7824436902930767,1,1
FI,2012,2,177450.938,11505,1,1,15.423810343328986,12.086449444056727,9.350537002469466,2.7359124415872604,1,1
FI,2012,3,188852.286,12483,1,1,15.128757990867578,12.148720432912455,9.432122997651051,2.716597435261404,1,1
FI,2012,4,169300.61,11534,1,1,14.678395179469394,12.039431171186207,9.353054474175359,2.6863766970108482,1,1
FI,2012,5,169893.364,12287,1,1,13.827082607634084,12.042926248627658,9.416297071867572,2.626629176760088,1,1
FI,2012,6,172448.868,11377,1,1,15.157674958249098,12.05785605412193,9.339349052539717,2.7185070015822124,1,1
FI,2012,7,169786.426,9292,1,1,18.27232307361171,12.042296608556738,9.1369090938903,2.9053875146664385,1,1
FI,2012,8,175241.906,11282,1,1,15.532875908526856,12.073922618380898,9.330963814299922,2.7429588040809763,1,1
FI,2012,9,175156.487,11834,1,1,14.801122781815108,12.073435064765365,9.378732023236639,2.6947030415287254,1,1
FI,2012,10,180751.998,12059,1,1,14.98897072725765,12.104881193901825,9.397566548103592,2.707314645798233,1,1
FI,2012,11,164524.188,11284,1,1,14.580307337823466,12.010812877891992,9.331141072121888,2.6796718057701048,1,1
FI,2012,12,167418.483,9477,1,1,17.665767964545743,12.028251843128915,9.156623089470195,2.87162875365872,1,1
FI,2013,1,171156.125,10216,1,1,16.753731891151137,12.050331430639044,9.231710397712375,2.8186210329266688,1,1
FI,2013,2,159145.212,10241,1,1,15.540007030563421,11.977572347432046,9.234154550075438,2.7434177973566074,1,1
FI,2013,3,180777.478,11282,1,1,16.023531111505054,12.105022150596833,9.330963814299922,2.7740583362969105,1,1
FI,2013,4,167324.975,11287,1,1,14.82457473199256,12.027693158559,9.331406899955626,2.6962862586033745,1,1
FI,2013,5,169160.221,11566,1,1,14.62564594501124,12.038601598040998,9.355825038718164,2.6827765593228348,1,1
FI,2013,6,174478.717,10694,1,1,16.315571067888538,12.069558047570162,9.277438115508676,2.792119932061486,1,1
FI,2013,7,182782.442,9281,1,1,19.69426160974033,12.11605188306083,9.135724578595394,2.980327304465438,1,1
FI,2013,8,184706.134,10505,1,1,17.582687672536885,12.126521376247673,9.2596066132791,2.866914762968573,1,1
FI,2013,9,179117.487,11042,1,1,16.221471381996015,12.09579722147346,9.30946146284399,2.78633575862947,1,1
FI,2013,10,184463.385,11201,1,1,16.468474689759844,12.12520626748331,9.32375833901174,2.8014479284715708,1,1
FI,2013,11,165103.611,10181,1,1,16.216836361850508,12.014328501262014,9.228278517107196,2.786049984154818,1,1
FI,2013,12,177515.257,9283,1,1,19.122617365075946,12.086811839133272,9.135940049399933,2.9508717897333394,1,1
FI,2014,1,181595.661,10006,1,1,18.14867689386368,12.109537851692078,9.21094019204815,2.898597659643927,1,1
FI,2014,2,166862.444,9825,1,1,16.98345486005089,12.024925063358268,9.192685436737461,2.8322396266208063,1,1
FI,2014,3,186477.351,11155,1,1,16.716929717615418,12.136065068332037,9.319643106866632,2.8164219614654047,1,1
FI,2014,4,169753.928,10626,1,1,15.975336721249766,12.042105185064854,9.271059107010888,2.771046078053965,1,1
FI,2014,5,174295.764,11192,1,1,15.57324553252323,12.068508928286802,9.322954516345318,2.7455544119414848,1,1
FI,2014,6,178558.079,10529,1,1,16.95869303827524,12.092669199828682,9.26188863385676,2.8307805659719225,1,1
FI,2014,7,179813.538,8726,1,1,20.60663969745588,12.099675692957117,9.074062353683555,3.025613339273562,1,1
FI,2014,8,182780.642,10489,1,1,17.425935932882066,12.116042035239326,9.258082367961604,2.857959667277722,1,1
FI,2014,9,178370.047,11315,1,1,15.764034202386211,12.091615587049539,9.333884558067638,2.7577310289819015,1,1
FI,2014,10,185008.146,10922,1,1,16.93903552462919,12.128155135523496,9.298534382712099,2.829620752811396,1,1
FI,2014,11,162725.325,9862,1,1,16.50023575339688,11.999818935673192,9.196444266784072,2.8033746688891203,1,1
FI,2014,12,175117.521,9393,1,1,18.643406898754392,12.073212576089238,9.147720009994515,2.925492566094723,1,1
FI,2015,1,175969.96,9095,1,1,19.347989004947774,12.078068577634308,9.115480090952223,2.962588486682085,1,1
FI,2015,2,163471.137,9407,1,1,17.377605719145315,12.004391721625726,9.149209371971951,2.855182349653775,1,1
FI,2015,3,184859.107,10880,1,1,16.990726746323528,12.127349230124421,9.294681520409934,2.8326677097144883,1,1
FI,2015,4,167697.382,10097,1,1,16.608634445875012,12.02991633647895,9.219993629004321,2.809922707474628,1,1
FI,2015,5,171616.468,10549,1,1,16.268505829936487,12.053017428797393,9.263786347681808,2.7892310811155845,1,1
FI,2015,6,169914.423,10016,1,1,16.96429942092652,12.043050195169396,9.211939093339879,2.8311111018295163,1,1
FI,2015,7,174229.877,8853,1,1,19.680320456342482,12.06813083845332,9.08851166361105,2.979619174842271,1,1
FI,2015,8,176361.361,9852,1,1,17.901071965083233,12.080290356611522,9.195429759240428,2.8848605973710946,1,1
FI,2015,9,175632.982,10701,1,1,16.412763480048593,12.076151767147689,9.278092474027002,2.7980592931206867,1,1
FI,2015,10,184588.676,10589,1,1,17.43211596940221,12.125885255724016,9.267571005430455,2.8583142502935615,1,1
FI,2015,11,166729.101,9618,1,1,17.33511135371179,12.02412562458891,9.171391621837609,2.8527340027513013,1,1
FI,2015,12,182523.318,9286,1,1,19.655752530691363,12.114633213705822,9.136263168579868,2.9783700451259563,1,1
FI,2016,1,182323.367,8846,1,1,20.61082602306127,12.113537131278662,9.087720658428273,3.0258164728503893,1,1
FI,2016,2,175430.722,9323,1,1,18.81698187278773,12.074999497516426,9.140239744296693,2.934759753219732,1,1
FI,2016,3,186753.142,9908,1,1,18.84872244650787,12.137542927485391,9.20109779060925,2.936445136876142,1,1
FI,2016,4,168156.303,9759,1,1,17.230894866277286,12.032649200854832,9.18594521514146,2.846703985713371,1,1
FI,2016,5,183943.377,10203,1,1,18.02836195236695,12.122383255535741,9.230437073675304,2.891946181860435,1,1
FI,2016,6,178331.787,9394,1,1,18.983583883329786,12.091401066144403,9.14782646658694,2.9435745995574627,1,1
FI,2016,7,180526.932,8361,1,1,21.591547900968784,12.103635253380935,9.031333316150057,3.0723019372308773,1,1
FI,2016,8,185130.94,9641,1,1,19.20246240016596,12.12881863748343,9.17378011666438,2.95503852081905,1,1
FI,2016,9,182870.925,10284,1,1,17.78208138856476,12.116535855093979,9.23834456838578,2.8781912867081982,1,1
FI,2016,10,185524.226,9877,1,1,18.783459147514428,12.13094075088515,9.197964100908127,2.9329766499770225,1,1
FI,2016,11,172162.521,9882,1,1,17.421829690346083,12.056194199203363,9.198470199405696,2.857723999797667,1,1
FI,2016,12,194964.71,9715,1,1,20.068420998455995,12.180573846809073,9.18142636181154,2.9991474849975335,1,1
FI,2017,1,182992.892,9550,1,1,19.161559371727748,12.117202589539152,9.164296433474776,2.9529061560643757,1,1
FI,2017,2,170338.604,9303,1,1,18.31007244974739,12.045543523287531,9.138092207768558,2.9074513155189727,1,1
FI,2017,3,187107.832,10425,1,1,17.947993477218226,12.13944037135401,9.251962046667002,2.8874783246870064,1,1
FI,2017,4,175286.885,9735,1,1,18.005843348741656,12.074179253507037,9.1834829178063,2.890696335700737,1,1
FI,2017,5,180175.465,10459,1,1,17.2268347834401,12.10168646061351,9.255218130754269,2.846468329859242,1,1
FI,2017,6,187662.517,10216,1,1,18.369471123727486,12.142400506308713,9.231710397712375,2.910690108596338,1,1
FI,2017,7,193482.259,9098,1,1,21.26646065069246,12.172941102494148,9.115809888129949,3.057131214364198,1,1
FI,2017,8,194347.668,10298,1,1,18.87237016896485,12.177403937237452,9.239704980606087,2.937698956631366,1,1
FI,2017,9,193042.235,10722,1,1,18.00431216191009,12.170664278143203,9.280052984387483,2.8906112937557205,1,1
FI,2017,10,202288.632,10802,1,1,18.726960933160527,12.217450827805282,9.287486581152837,2.929964246652445,1,1
FI,2017,11,191161.757,10580,1,1,18.068218998109643,12.160875243903256,9.26672070541229,2.894154538490965,1,1
FI,2017,12,211534.595,10599,1,1,19.95797669591471,12.26214383383235,9.268514936027255,2.9936288978050962,1,1
FI,2018,1,204705.973,10875,1,1,18.823537747126437,12.229329950510435,9.294221855956884,2.93510809455355,1,1
FI,2018,2,190921.898,10294,1,1,18.546910627550027,12.159619712407103,9.2393164802127,2.920303232194404,1,1
FI,2018,3,211244.512,11479,1,1,18.402692917501522,12.260771566183744,9.348274558065496,2.912497008118246,1,1
FI,2018,4,195797.628,11045,1,1,17.727263739248528,12.184836894602716,9.309733115854218,2.875103778748498,1,1
FI,2018,5,209687.894,11575,1,1,18.115584794816414,12.25337548513296,9.356602878954435,2.896772606178525,1,1
FI,2018,6,209088.242,10870,1,1,19.235348850045998,12.25051165236748,9.293761980115255,2.9567496722522244,1,1
FI,2018,7,214014.46,10284,1,1,20.81042979385453,12.27379886181469,9.23834456838578,3.0354542934289106,1,1
FI,2018,8,213699.372,11337,1,1,18.84972849960307,12.27232550260381,9.335826992017598,2.9364985105862114,1,1
FI,2018,9,209521.714,11907,1,1,17.59651583102377,12.252582659751416,9.384881741451174,2.8677009183002413,1,1
FI,2018,10,216269.314,11764,1,1,18.38399472968378,12.284279734100728,9.372799299673886,2.911480434426843,1,1
FI,2018,11,205090.809,11305,1,1,18.14160185758514,12.231208130769682,9.33300038471207,2.898207746057612,1,1
FI,2018,12,230067.221,11293,1,1,20.372551226423447,12.346126810421564,9.331938343723671,3.0141884666978944,1,1
FI,2019,1,219417.596,11253,1,1,19.49858668799431,12.29873202415432,9.328390038749998,2.9703419854043243,1,1
FI,2019,2,200931.881,10662,1,1,18.84560879759895,12.21072122910395,9.274441297382706,2.9362799317212422,1,1
FI,2019,3,226857.088,12068,1,1,18.79823400729201,12.332075529920273,9.398312600278953,2.933762929641322,1,1
FI,2019,4,215423.514,11103,1,1,19.40227992434477,12.280361202091836,9.314970621054266,2.96539058103757,1,1
FI,2019,5,230426.612,12027,1,1,19.15910966990937,12.347687704606082,9.394909401310617,2.9527783032954664,1,1
FI,2019,6,223145.896,11126,1,1,20.05625525795434,12.315581078671626,9.317039990635239,2.9985410880363865,1,1
FI,2019,7,230758.866,10531,1,1,21.912341278131233,12.349128574162183,9.262078567380597,3.087050006781586,1,1
FI,2019,8,230505.847,11486,1,1,20.06841781298973,12.348031507691474,9.348884181424243,2.999147326267232,1,1
FI,2019,9,223163.369,11918,1,1,18.724900906192314,12.315659378637049,9.385805141306925,2.9298542373301246,1,1
FI,2019,10,227528.812,11760,1,1,19.347688095238095,12.335032155508042,9.372459221452617,2.9625729340554234,1,1
FI,2019,11,208037.852,10548,1,1,19.722966628744786,12.245475322896194,9.263691547473178,2.981783775423017,1,1
FI,2019,12,239136.974,11306,1,1,21.15133327436759,12.384791779717842,9.333088837235236,3.0517029424826054,1,1
FI,2020,1,229513.491,11161,1,1,20.563882358211632,12.343717091068733,9.320180837655714,3.0235362534130177,1,1
FI,2020,2,203022.063,10777,1,1,18.83845810522409,12.22106993684723,9.285169512596832,2.9359004242503994,1,1
FI,2020,3,138913.987,7532,1,1,18.443174057355282,11.84161022201683,8.926915889777042,2.9146943322397867,1,1
FI,2020,4,25884.529,1353,1,1,19.131211382113822,10.161400733304124,7.210079628170788,2.951321105133335,1,1
FI,2020,5,37935.333,1573,1,1,24.116549904640813,10.543638225906838,7.360739903058278,3.1828983228485606,1,1
FI,2020,6,36835.079,2275,1,1,16.191243516483514,10.514205903813949,7.729735331385051,2.784470572428898,1,1
FI,2020,7,44223.399,3063,1,1,14.437936336924583,10.697009317129064,8.027150106832774,2.6698592102962895,1,1
FI,2020,8,54742.04,4027,1,1,13.593752172833375,10.910387248981015,8.300776960851454,2.6096102881295606,1,1
FI,2020,9,46261.674,3465,1,1,13.351132467532468,10.742069121901133,8.150467911624004,2.5916012102771293,1,1
FI,2020,10,48975.719,3306,1,1,14.814192075015123,10.799079923664651,8.10349427838097,2.695585645283681,1,1
FI,2020,11,53351.006,3182,1,1,16.76650094280327,10.884648113159425,8.065265208897733,2.819382904261694,1,1
FI,2020,12,53122.944,3076,1,1,17.27013784135241,10.880364204301337,8.031385330625534,2.848978873675803,1,1
FI,2021,1,46255.1163,2912,1,1,15.884311916208791,10.741927359525034,7.976595409316577,2.7653319502084575,1,1
FI,2021,2,44910.91725,2911,1,1,15.428003177602198,10.712436190054909,7.976251943745623,2.7361842463092865,1,1
FI,2021,3,54772.70245,3111,1,1,17.606140292510446,10.910947218353453,8.042699496897637,2.868247721455816,1,1
FI,2021,4,51851.1579,2802,1,1,18.50505278372591,10.856132545134457,7.938088726896952,2.918043818237505,1,1
FI,2021,5,48857.1746,3138,1,1,15.569526641172722,10.796656516696821,8.051340933292979,2.7453155834038423,1,1
FI,2021,6,55218.5962,3947,1,1,13.990016772232075,10.919055063212433,8.280711075662847,2.6383439875495855,1,1
FI,2021,7,67258.3833,4163,1,1,16.156229473937064,11.116296948430891,8.333991247194975,2.782305701235915,1,1
FI,2021,8,77378.7081,5182,1,1,14.932209204940179,11.256466932586571,8.552946361122055,2.7035205714645167,1,1
FI,2021,9,92186.5481,5664,1,1,16.27587360522599,11.43156949976805,8.641885635373555,2.789683864394495,1,1
FI,2021,10,109218.8952,6132,1,1,17.811300587084148,11.601109360291497,8.721276239991704,2.879833120299793,1,1
FI,2021,11,119063.56635,6712,1,1,17.73891036203814,11.687412800483523,8.811652248147043,2.8757605523364806,1,1
FI,2021,12,156743.09295,8021,1,1,19.541589945143997,11.962363393409483,8.989818381366925,2.9725450120425583,1,1
FI,2022,1,139348.1354,6943,1,1,20.070306121273223,11.844730652124483,8.845489236753274,2.9992414153712095,1,1
FI,2022,2,124760.3576,6329,1,1,19.71249132564386,11.734150037020934,8.752897524775305,2.9812525122456286,1,1
FI,2022,3,130950.2462,7262,1,1,18.032256430735334,11.782572730041002,8.89041055197428,2.8921621780667204,1,1
FI,2022,4,135830.22345,7264,1,1,18.699094637940526,11.819161027886228,8.890685920281129,2.9284751076050988,1,1
FI,2022,5,144164.3761,8490,1,1,16.980491884570082,11.878709428236041,9.046644279305394,2.8320651489306483,1,1
FI,2022,6,143873.94945,8050,1,1,17.872540304347826,11.876692844173025,8.99342737041261,2.883265473760416,1,1
FI,2022,7,151638.42095,7620,1,1,19.90005524278215,11.92925415642649,8.938531648680692,2.9907225077457973,1,1
FI,2022,8,148779.58335,7854,1,1,18.943160599694423,11.910221183297804,8.968778235137956,2.9414429481598483,1,1
FI,2022,9,148963.344,7821,1,1,19.04658534714231,11.911455541238512,8.964567702601611,2.9468878386369,1,1
FI,2022,10,157167.0028,7837,1,1,20.05448549189741,11.965064231091509,8.966611387052865,2.9984528440386446,1,1
FI,2022,11,149883.3574,7419,1,1,20.202636123466775,11.917612653243872,8.911799556189527,3.005813097054345,1,1
FI,2022,12,186378.05485,8716,1,1,21.38343906034878,12.135532442811316,9.072915696064511,3.062616746746805,1,1
FI,2023,1,175245.6184,8143,1,1,21.5210141716812,12.073943802587134,9.004913941467132,3.0690298611200033,1,1
FI,2023,2,160508.43995,7583,1,1,21.166878537518134,11.986101805527902,8.933664178700935,3.052437626826966,1,1
FI,2023,3,175721.0777,8551,1,1,20.549769348614195,12.076653231123492,9.053803514155955,3.0228497169675372,1,1
FI,2023,4,162704.48435,7584,1,1,21.453650362605487,11.999690854904745,8.933796043934858,3.0658948109698874,1,1
FI,2023,5,175720.22,8540,1,1,20.57613817330211,12.076648350080736,9.052516286782616,3.0241320632981217,1,1
FI,2023,6,172560.07315,8501,1,1,20.29879698270792,12.058500704973472,9.04793908261736,3.0105616223561134,1,1
FI,2023,7,175403.68545,7702,1,1,22.77378414048299,12.074845370387049,8.949235314374855,3.1256100560121944,1,1
FI,2023,8,172519.4452,8208,1,1,21.018450925925926,12.058265234897577,9.012864567410551,3.045400667487027,1,1
FI,2023,9,167097.75715,8189,1,1,20.405148021736476,12.026334292291132,9.010547069270189,3.0157872230209444,1,1
FI,2023,10,175712.1611,8138,1,1,21.591565630376014,12.076602486919374,9.004299728561636,3.0723027583577385,1,1
FI,2023,11,169263.7556,7974,1,1,21.226957060446452,12.039213461327224,8.983941527941301,3.055271933385924,1,1
FI,2023,12,202775.10335,9105,1,1,22.270741718835804,12.21985277861663,9.116578992161708,3.103273786454922,1,1
FI,2024,1,185809.33448,8414,1,1,22.083353277870216,12.132476343497121,9.037652264150466,3.094824079346654,1,1
FI,2024,2,170135.60872,7889,1,1,21.566181863354036,12.044351096393106,8.97322466309509,3.0711264332980157,1,1
FI,2024,3,175898.44156,8592,1,1,20.472351205772814,12.077662070879693,9.058586816748646,3.019075254131047,1,1
