iso,YEAR,MONTH,segment,nb_flights,co2_t,co2_per_flight
RO,2020,7,lowcost,23298,29973.400000000023,1.2865224482788231
RO,2020,7,mainline,12558,76748.39999999994,6.111514572384133
RO,2020,7,other,19474,23099.49999999998,1.186171305330183
RO,2020,7,regional,2897,2773.1,0.9572316189161201
RO,2020,8,business,3186,2255.7000000000003,0.7080037664783428
RO,2020,8,cargo,5474,28135.699999999975,5.139879430032878
RO,2020,8,lowcost,23957,38321.5,1.599595107901657
RO,2020,8,mainline,36142,94790.20000000003,2.6227159537380342
RO,2020,8,other,22179,29033.600000000035,1.3090581180395886
RO,2020,8,regional,3563,3885.099999999999,1.090401347179343
RO,2020,9,business,4006,2173.3,0.5425112331502746
RO,2020,9,cargo,3912,29338.50000000001,7.499616564417181
RO,2020,9,lowcost,14853,30671.300000000007,2.0649902376624256
RO,2020,9,mainline,34810,95692.99999999999,2.7490089054869284
RO,2020,9,other,27726,29489.29999999998,1.0635973454519216
RO,2020,9,regional,3294,2452.8,0.7446265938069218
RO,2020,10,business,5311,2164.9000000000033,0.40762568254566056
RO,2020,10,cargo,10023,28298.59999999998,2.8233662576075007
RO,2020,10,lowcost,18165,22727.700000000004,1.2511808422791084
RO,2020,10,mainline,42649,91762.60000000012,2.151576824779013
RO,2020,10,other,20414,23383.099999999984,1.1454443029293615
RO,2020,10,regional,4062,3079.2000000000003,0.7580502215657312
RO,2020,11,business,3611,1842.8999999999996,0.5103572417612848
RO,2020,11,cargo,9839,28938.50000000001,2.94120337432666
RO,2020,11,lowcost,9616,9788.499999999998,1.0179388519134773
RO,2020,11,mainline,11758,84794.30000000012,7.211626126892339
RO,2020,11,other,11317,14809.999999999985,1.308650702482989
RO,2020,11,regional,3698,2647.4,0.7159004867495944
RO,2020,12,business,2741,2311.800000000001,0.8434148121123681
RO,2020,12,cargo,3903,27935.89999999996,7.157545477837551
RO,2020,12,lowcost,8672,12920.200000000006,1.4898754612546132
RO,2020,12,mainline,31862,93009.50000000003,2.919135647479757
RO,2020,12,other,3695,13654.300000000025,3.6953450608931053
RO,2020,12,regional,3459,2516.2000000000003,0.7274356750505927
RO,2021,1,business,3327,2064.600000000003,0.6205590622182156
RO,2021,1,cargo,7765,28826.300000000003,3.7123374114616876
RO,2021,1,lowcost,9763,12402.7,1.2703779575950016
RO,2021,1,mainline,31743,92109.20000000008,2.9017169139652865
RO,2021,1,other,3866,14897.500000000004,3.8534661148473885
RO,2021,1,regional,3718,2691.9000000000005,0.7240182894029049
RO,2021,2,business,3970,1883.3000000000006,0.4743828715365241
RO,2021,2,cargo,3851,28771.300000000003,7.471124383277072
RO,2021,2,lowcost,4127,8280.400000000003,2.006396898473468
RO,2021,2,mainline,11299,74847.00000000004,6.624214532259495
RO,2021,2,other,4488,12468.299999999996,2.7781417112299454
RO,2021,2,regional,2776,1881.6999999999998,0.6778458213256483
RO,2021,3,business,2708,2142.999999999999,0.7913589364844901
RO,2021,3,cargo,4150,32436.899999999994,7.816120481927709
RO,2021,3,lowcost,4944,10524.799999999996,2.128802588996763
RO,2021,3,mainline,32933,93552.69999999997,2.8406977803419053
RO,2021,3,other,9337,16740.900000000005,1.7929634786333946
RO,2021,3,regional,2886,2392.0,0.8288288288288288
RO,2021,4,business,2775,2118.8,0.7635315315315316
RO,2021,4,cargo,5621,27918.3,4.966785269524995
RO,2021,4,lowcost,6981,14522.900000000001,2.0803466552069905
RO,2021,4,mainline,16703,99685.39999999997,5.968113512542655
RO,2021,4,other,8498,20454.199999999993,2.4069428100729575
RO,2021,4,regional,3463,2950.2999999999997,0.8519491770141495
RO,2021,5,business,3703,2349.7000000000003,0.6345395625168783
RO,2021,5,cargo,3672,28576.90000000001,7.782380174291942
RO,2021,5,lowcost,9383,18719.6,1.9950548864968558
RO,2021,5,mainline,18131,104171.6000000001,5.745496663173575
RO,2021,5,other,17015,27102.199999999975,1.5928416103438128
RO,2021,5,regional,3576,3207.5999999999995,0.8969798657718119
RO,2021,6,business,10260,3108.7999999999993,0.3030019493177387
RO,2021,6,cargo,3963,29132.899999999998,7.351223820338127
RO,2021,6,lowcost,23392,36241.90000000004,1.5493288303693586
RO,2021,6,mainline,23357,120833.60000000005,5.173335616731603
RO,2021,6,other,18659,33900.10000000002,1.816822980867143
RO,2021,6,regional,4384,4280.4,0.9763686131386861
RO,2021,7,business,9945,3012.2000000000035,0.30288587229763736
RO,2021,7,cargo,5791,28409.5,4.90580210671732
RO,2021,7,lowcost,38647,60874.80000000004,1.5751494294511874
RO,2021,7,mainline,85944,150703.2000000003,1.7535046076514975
RO,2021,7,other,35438,48784.299999999974,1.3766098538292222
RO,2021,7,regional,5799,5469.699999999999,0.9432143473012586
RO,2021,8,business,5948,2772.499999999998,0.46612306657700037
RO,2021,8,cargo,3739,28023.7,7.494971917625033
RO,2021,8,lowcost,50628,65071.40000000005,1.285284822627796
RO,2021,8,mainline,53530,156702.09999999998,2.927369699234074
RO,2021,8,other,46305,57916.99999999992,1.2507720548536858
RO,2021,8,regional,6493,6149.699999999999,0.9471276759587246
RO,2021,9,business,4974,3159.3999999999983,0.6351829513470041
RO,2021,9,cargo,3737,28124.60000000001,7.525983409151729
RO,2021,9,lowcost,26487,58463.50000000005,2.207252614490129
RO,2021,9,mainline,29875,148209.69999999972,4.960994142259405
RO,2021,9,other,38533,44329.600000000006,1.1504320971634705
RO,2021,9,regional,6162,5667.8,0.9197987666342097
RO,2021,10,business,5897,3385.700000000001,0.5741393929116502
RO,2021,10,cargo,3896,30441.700000000004,7.813578028747434
RO,2021,10,lowcost,26216,58023.09999999998,2.213270521818736
RO,2021,10,mainline,43913,157292.40000000008,3.581909685059096
RO,2021,10,other,22767,36413.29999999997,1.5993894672113131
RO,2021,10,regional,8346,5570.200000000001,0.6674095375029956
RO,2021,11,business,4693,2774.600000000002,0.5912209673982531
RO,2021,11,cargo,6152,33667.99999999999,5.472691807542262
RO,2021,11,lowcost,22326,39727.999999999985,1.7794499686464205
RO,2021,11,mainline,51799,147244.20000000027,2.842607000135143
RO,2021,11,other,15455,22246.8,1.4394564865739243
RO,2021,11,regional,6458,4822.5,0.7467482192629297
RO,2021,12,business,2938,2856.400000000003,0.9722260040844122
RO,2021,12,cargo,4083,36077.0,8.835904971834436
RO,2021,12,lowcost,31902,44350.299999999974,1.3902043759011966
RO,2021,12,mainline,26501,173815.1000000002,6.558812874985858
RO,2021,12,other,11080,20216.700000000008,1.8246119133574015
RO,2021,12,regional,5777,4712.2,0.8156828803877445
RO,2022,1,business,4173,2343.5999999999976,0.5616103522645574
RO,2022,1,cargo,3816,34763.19999999998,9.109853249475886
RO,2022,1,lowcost,24375,36663.29999999999,1.5041353846153842
RO,2022,1,mainline,23041,160874.70000000036,6.98210581137973
RO,2022,1,other,5287,16680.700000000023,3.1550406657840027
RO,2022,1,regional,5460,4735.1,0.8672344322344323
RO,2022,2,business,5667,2526.1999999999985,0.4457737780130578
RO,2022,2,cargo,3893,30966.19999999998,7.954328281530947
RO,2022,2,lowcost,18554,30117.89999999998,1.623256440659695
RO,2022,2,mainline,34112,149838.40000000017,4.392542213883682
RO,2022,2,other,8663,22245.699999999983,2.5678979568278866
RO,2022,2,regional,4496,3849.7999999999997,0.8562722419928825
RO,2022,3,business,5074,3441.3,0.6782223098147419
RO,2022,3,cargo,5342,55183.900000000045,10.330194683639094
RO,2022,3,lowcost,23661,39351.09999999999,1.6631207472211653
RO,2022,3,mainline,59502,198650.40000000023,3.3385499647070724
RO,2022,3,other,18186,42019.89999999995,2.310563070493784
RO,2022,3,regional,4551,3537.0,0.7771918259723137
RO,2022,4,business,4018,2612.7999999999993,0.6502737680438027
RO,2022,4,cargo,4947,54759.800000000054,11.069294521932495
RO,2022,4,lowcost,26295,55121.299999999974,2.096265449705266
RO,2022,4,mainline,71997,222484.09999999992,3.0901857021820343
RO,2022,4,other,16694,40872.09999999999,2.4483107703366476
RO,2022,4,regional,6293,5293.700000000001,0.8412045129508979
RO,2022,5,business,4804,2937.1,0.6113863447127393
RO,2022,5,cargo,8155,52582.90000000003,6.447933782955246
RO,2022,5,lowcost,28581,60189.499999999956,2.105927014450158
RO,2022,5,mainline,37169,233042.7000000003,6.269813554306016
RO,2022,5,other,21427,45682.7,2.1320156811499507
RO,2022,5,regional,6502,5629.6,0.8658258997231622
RO,2022,6,business,5203,3032.5000000000005,0.5828368249087066
RO,2022,6,cargo,5048,50922.7,10.087698098256734
RO,2022,6,lowcost,33312,66891.39999999995,2.008027137367914
RO,2022,6,mainline,38515,241649.00000000038,6.2741529274308805
RO,2022,6,other,41454,55536.899999999856,1.3397235489940622
RO,2022,6,regional,6932,6307.3,0.9098817080207733
RO,2022,7,business,4635,3022.0,0.6519956850053937
RO,2022,7,cargo,5329,53755.49999999998,10.087352223681737
RO,2022,7,lowcost,59235,78963.19999999994,1.3330497172279892
RO,2022,7,mainline,99276,273423.6999999999,2.754177243241064
RO,2022,7,other,52903,66335.89999999998,1.253915656957072
RO,2022,7,regional,7475,6632.8,0.8873311036789298
RO,2022,8,business,5654,2743.399999999998,0.4852140077821008
RO,2022,8,cargo,5096,50403.80000000001,9.890855572998433
RO,2022,8,lowcost,80744,83166.59999999989,1.0300034677499244
RO,2022,8,mainline,73652,280870.19999999995,3.813476891326779
RO,2022,8,other,41022,60304.799999999945,1.4700599678221429
RO,2022,8,regional,7860,6972.4,0.8870737913486004
RO,2022,9,business,5005,3437.8000000000047,0.6868731268731278
RO,2022,9,cargo,5494,52101.600000000064,9.483363669457601
RO,2022,9,lowcost,52351,78823.79999999994,1.5056789746136643
RO,2022,9,mainline,64432,268198.89999999973,4.16251086416687
RO,2022,9,other,42447,51336.39999999986,1.209423516385136
RO,2022,9,regional,7441,6738.1,0.9055368902029297
RO,2022,10,business,4530,3291.2999999999997,0.7265562913907284
RO,2022,10,cargo,12557,56816.49999999996,4.524687425340445
RO,2022,10,lowcost,65274,74380.90000000001,1.1395180316818336
RO,2022,10,mainline,85846,265948.80000000016,3.09797544440044
RO,2022,10,other,17593,37074.90000000004,2.1073665662479417
RO,2022,10,regional,7389,6562.200000000001,0.8881039382866424
RO,2022,11,business,6631,3017.0999999999995,0.45499924596591756
RO,2022,11,cargo,5618,58982.500000000044,10.49884300462799
RO,2022,11,lowcost,49024,55967.599999999984,1.1416367493472581
RO,2022,11,mainline,56139,261346.60000000024,4.655348331819239
RO,2022,11,other,13648,21011.300000000003,1.5395149472450178
RO,2022,11,regional,7423,5918.7,0.7973460864879428
RO,2022,12,business,3828,2991.299999999996,0.7814263322884002
RO,2022,12,cargo,5854,55903.40000000002,9.54960710625214
RO,2022,12,lowcost,40758,59662.00000000001,1.4638107856126406
RO,2022,12,mainline,56490,271749.69999999966,4.8105806337404795
RO,2022,12,other,7372,19892.90000000001,2.698440043407489
RO,2022,12,regional,7510,5490.999999999999,0.7311584553928094
RO,2023,1,business,3240,2873.200000000001,0.8867901234567905
RO,2023,1,cargo,5118,48560.299999999996,9.488139898397812
RO,2023,1,lowcost,50050,59418.8,1.1871888111888111
RO,2023,1,mainline,57214,271676.0999999999,4.748419967140908
RO,2023,1,other,4426,19114.299999999992,4.3186398553999075
RO,2023,1,regional,7095,5630.6,0.793601127554616
RO,2023,2,business,3151,2826.2999999999993,0.8969533481434463
RO,2023,2,cargo,4538,46808.50000000005,10.314786249449108
RO,2023,2,lowcost,22712,49834.40000000001,2.1941880943994367
RO,2023,2,mainline,69201,229523.1000000008,3.3167598734122454
RO,2023,2,other,7497,19086.8,2.5459250366813393
RO,2023,2,regional,7093,5058.200000000001,0.7131256168053011
RO,2023,3,business,5221,2775.900000000002,0.5316797548362386
RO,2023,3,cargo,5318,55545.29999999996,10.444772470853696
RO,2023,3,lowcost,32280,56892.80000000001,1.762478314745973
RO,2023,3,mainline,127739,269886.4000000003,2.1127956223236466
RO,2023,3,other,15435,19378.999999999975,1.255523161645609
RO,2023,3,regional,7523,6286.5,0.8356373787053037
RO,2023,4,business,4624,2860.0000000000005,0.6185121107266437
RO,2023,4,cargo,5000,54927.89999999997,10.985579999999995
RO,2023,4,lowcost,42610,72622.19999999997,1.7043463975592577
RO,2023,4,mainline,58276,273477.1999999996,4.6927929164664635
RO,2023,4,other,15625,25059.699999999964,1.6038207999999978
RO,2023,4,regional,8579,7418.800000000001,0.8647627928663015
RO,2023,5,business,7775,3159.5999999999995,0.4063794212218649
RO,2023,5,cargo,5179,53854.09999999996,10.398551843985318
RO,2023,5,lowcost,35672,77544.19999999992,2.1738113926889415
RO,2023,5,mainline,91727,301416.7000000009,3.286019383605709
RO,2023,5,other,29169,35829.60000000004,1.2283451609585534
RO,2023,5,regional,8574,7768.299999999999,0.9060298577093537
RO,2023,6,business,5234,3471.499999999996,0.6632594573939617
RO,2023,6,cargo,5209,53328.999999999985,10.237857554233056
RO,2023,6,lowcost,84961,89958.69999999994,1.0588234601758446
RO,2023,6,mainline,96952,303811.90000000095,3.133632106609466
RO,2023,6,other,49111,54039.799999999996,1.1003604080552218
RO,2023,6,regional,10421,8464.4,0.8122445062853852
RO,2023,7,business,6092,3344.299999999999,0.5489658568614575
RO,2023,7,cargo,8865,55228.39999999993,6.229937958262823
RO,2023,7,lowcost,59327,102082.19999999991,1.7206701838960323
RO,2023,7,mainline,108088,332201.5000000011,3.073435534009336
RO,2023,7,other,56833,62068.899999999885,1.0921278130663503
RO,2023,7,regional,9033,8606.800000000001,0.9528174471382709
RO,2023,8,business,4004,2929.7999999999997,0.7317182817182817
RO,2023,8,cargo,5333,53912.699999999895,10.109263078942414
RO,2023,8,lowcost,91523,100789.89999999978,1.101252144269744
RO,2023,8,mainline,169588,334870.6999999994,1.974613180177839
RO,2023,8,other,56942,64019.20000000001,1.1242878718696219
RO,2023,8,regional,9646,8065.599999999999,0.8361600663487455
RO,2023,9,business,4969,3374.699999999998,0.6791507345542359
RO,2023,9,cargo,8970,54949.40000000001,6.125908584169455
RO,2023,9,lowcost,80886,90121.99999999984,1.1141853967311999
RO,2023,9,mainline,100279,328507.9999999996,3.275940127045539
RO,2023,9,other,30684,57471.09999999991,1.8729989571111951
RO,2023,9,regional,8471,7544.2,0.8905914295832841
RO,2023,10,business,4615,3196.500000000001,0.692632719393283
RO,2023,10,cargo,5779,58641.200000000026,10.147291919017135
RO,2023,10,lowcost,74000,84921.89999999992,1.147593243243242
RO,2023,10,mainline,39428,333113.2000000001,8.448645632545402
RO,2023,10,other,28612,47318.799999999974,1.6538095903816572
RO,2023,10,regional,8522,7438.800000000001,0.8728936869279513
RO,2023,11,business,5341,3172.4,0.5939711664482307
RO,2023,11,cargo,5780,63082.60000000003,10.913944636678206
RO,2023,11,lowcost,37558,65022.3,1.731250332818574
RO,2023,11,mainline,115336,311269.60000000015,2.6988069640008336
RO,2023,11,other,17853,26843.59999999999,1.503590432980451
RO,2023,11,regional,6978,6255.299999999999,0.8964316423043851
RO,2023,12,business,5667,3091.2000000000007,0.545473795659079
RO,2023,12,cargo,5501,60630.79999999997,11.021777858571163
RO,2023,12,lowcost,55821,69129.80000000002,1.2384192329051793
RO,2023,12,mainline,64434,324144.90000000043,5.030649967408518
RO,2023,12,other,14063,21384.899999999998,1.520649932446846
RO,2023,12,regional,6851,5487.299999999999,0.8009487666034154
RO,2024,1,business,3005,3001.6000000000004,0.9988685524126457
RO,2024,1,cargo,15498,56449.49999999996,3.6423732094463777
RO,2024,1,lowcost,57970,67672.39999999998,1.1673693289632565
RO,2024,1,mainline,95468,329378.0000000001,3.4501403611681414
RO,2024,1,other,13070,20292.99999999997,1.552639632746746
RO,2024,1,regional,6180,5659.1,0.9157119741100325
RO,2024,2,business,5101,3050.699999999997,0.5980592040776312
RO,2024,2,cargo,4953,50831.9,10.262850797496467
RO,2024,2,lowcost,46531,57601.19999999997,1.2379102103973687
RO,2024,2,mainline,86223,306490.2000000004,3.554622316551273
RO,2024,2,other,14168,21542.000000000004,1.5204686617730099
RO,2024,2,regional,6284,5870.800000000001,0.9342457033736475
RO,2024,3,business,3218,3017.2000000000007,0.9376009944064638
RO,2024,3,cargo,5455,61635.299999999996,11.298863428047662
RO,2024,3,lowcost,47867,68715.79999999997,1.4355568554536522
RO,2024,3,mainline,38836,326709.5999999997,8.412545061283337
RO,2024,3,other,14045,24944.499999999993,1.7760412958348162
RO,2024,3,regional,6775,5899.400000000001,0.8707601476014761
RO,2024,4,business,6307,2815.7000000000003,0.44644046297764395
RO,2024,4,cargo,5550,59132.000000000044,10.654414414414422
RO,2024,4,lowcost,55112,76029.50000000009,1.379545289592105
RO,2024,4,mainline,62999,300455.8999999998,4.76921697169796
RO,2024,4,other,20605,27167.500000000033,1.3184906576073785
RO,2024,4,regional,6728,6469.4,0.9615636147443519
RO,2024,5,business,6515,2925.5999999999967,0.4490560245587102
RO,2024,5,cargo,5902,63918.20000000003,10.829922060318541
RO,2024,5,lowcost,51541,88246.80000000002,1.7121670126695256
RO,2024,5,mainline,102905,337659.0999999995,3.2812701034935086
RO,2024,5,other,35501,42048.30000000002,1.1844257908227942
RO,2024,5,regional,7098,6947.7,0.9788250211327134
RO,2024,6,business,7318,3432.3999999999996,0.4690352555342989
RO,2024,6,cargo,5500,59419.499999999985,10.803545454545452
RO,2024,6,lowcost,89137,95385.8,1.0701033240966153
RO,2024,6,mainline,139083,330375.3000000002,2.375382325661657
RO,2024,6,other,52658,58408.69999999993,1.1092084773443718
RO,2024,6,regional,8782,7119.0999999999985,0.8106467774994305
RO,2024,7,business,7788,3396.799999999998,0.4361581920903952
RO,2024,7,cargo,5621,57665.399999999965,10.258921900017784
RO,2024,7,lowcost,95408,101958.90000000007,1.0686619570685902
RO,2024,7,mainline,75880,329925.6000000001,4.347991565629943
RO,2024,7,other,56961,61743.09999999996,1.0839539333930226
RO,2024,7,regional,7147,7177.699999999999,1.004295508605009
RO,2024,8,business,5976,2466.5999999999995,0.4127510040160642
RO,2024,8,cargo,4874,50436.60000000004,10.34809191629053
RO,2024,8,lowcost,77655,105658.20000000007,1.3606103921189887
RO,2024,8,mainline,72607,319030.6999999993,4.39393860096133
RO,2024,8,other,57932,63433.89999999995,1.0949716909480072
RO,2024,8,regional,7283,7295.599999999999,1.0017300562954825
RO,2024,9,business,7693,3097.499999999999,0.40263876251137387
RO,2024,9,cargo,5274,56337.10000000002,10.682043989381878
RO,2024,9,lowcost,42135,99132.8999999999,2.3527447490210016
RO,2024,9,mainline,135188,330462.7000000002,2.444467704234105
RO,2024,9,other,49895,56228.70000000012,1.126940575207939
RO,2024,9,regional,7621,7378.400000000001,0.9681669072300224
RO,2024,10,business,7638,2897.7999999999997,0.37939251112856764
RO,2024,10,cargo,5626,53167.39999999998,9.450302168503374
RO,2024,10,lowcost,68385,96135.8999999999,1.405803904364991
RO,2024,10,mainline,61536,262080.1000000004,4.258971983879362
RO,2024,10,other,36707,45323.00000000003,1.2347236221974018
RO,2024,10,regional,7151,6872.8,0.9610963501608167
RO,2024,11,business,6312,2827.0,0.44787705956907475
RO,2024,11,cargo,5889,62536.900000000016,10.619273221259979
RO,2024,11,lowcost,42681,75569.79999999993,1.7705723858391305
RO,2024,11,mainline,95443,319249.2000000008,3.34492000461009
RO,2024,11,other,17903,23643.40000000001,1.320638999050439
RO,2024,11,regional,5738,5431.7,0.9466190310212618
RO,2024,12,business,6024,2830.200000000003,0.4698207171314746
RO,2024,12,cargo,5945,64381.6,10.829537426408747
RO,2024,12,lowcost,48332,78491.09999999999,1.6239985930646361
RO,2024,12,mainline,70111,347214.8999999995,4.952359829413352
RO,2024,12,other,15124,21814.6,1.4423829674689235
RO,2024,12,regional,5542,5655.0,1.0203897509924216
RS,2019,1,business,6172,1421.1000000000008,0.23024951393389514
RS,2019,1,cargo,4197,7040.700000000002,1.6775553967119374
RS,2019,1,lowcost,63330,31553.099999999897,0.4982330648981509
RS,2019,1,mainline,91336,63393.500000000015,0.6940691512656566
RS,2019,1,other,7902,4150.2,0.525208807896735
RS,2019,1,regional,13302,4555.900000000001,0.3424973688167193
RS,2019,2,business,6456,1388.3000000000027,0.21504027261462247
RS,2019,2,cargo,1823,7260.6,3.982775644541964
RS,2019,2,lowcost,54036,27372.299999999977,0.5065567399511433
RS,2019,2,mainline,82715,56193.399999999885,0.6793616635434914
RS,2019,2,other,6163,2921.6,0.4740548434204121
RS,2019,2,regional,12039,4105.0999999999985,0.34098347038790583
RS,2019,3,business,6888,1443.9000000000026,0.20962543554007007
RS,2019,3,cargo,4740,7999.600000000005,1.6876793248945159
RS,2019,3,lowcost,63184,32057.599999999915,0.5073689541656102
RS,2019,3,mainline,96037,65447.9999999998,0.6814873434197216
RS,2019,3,other,8749,4074.5999999999967,0.4657217967767741
RS,2019,3,regional,14043,4795.5999999999985,0.3414939827672149
RS,2019,4,business,9121,1569.0999999999988,0.17203157548514403
RS,2019,4,cargo,1837,8045.899999999996,4.379912901469786
RS,2019,4,lowcost,98674,48659.69999999987,0.49313598313638723
RS,2019,4,mainline,116416,79718.59999999996,0.6847735706432102
RS,2019,4,other,18074,9651.199999999999,0.5339825163217882
RS,2019,4,regional,14300,4790.499999999999,0.3349999999999999
RS,2019,5,business,11111,1892.000000000002,0.17028170281702834
RS,2019,5,cargo,7746,8499.699999999999,1.0973018332042344
RS,2019,5,lowcost,137089,64377.99999999955,0.46960733538066185
RS,2019,5,mainline,129474,88829.3,0.6860782859879204
RS,2019,5,other,28356,15593.500000000047,0.5499188884186785
RS,2019,5,regional,15813,5248.100000000001,0.3318851577815722
RS,2019,6,business,14020,2294.2999999999997,0.16364479315263908
RS,2019,6,cargo,7068,7781.999999999995,1.1010186757215614
RS,2019,6,lowcost,150666,70280.19999999923,0.466463568422864
RS,2019,6,mainline,139071,92209.59999999989,0.6630397422899087
RS,2019,6,other,45837,26452.499999999967,0.5770992866025256
RS,2019,6,regional,18632,6140.799999999997,0.32958351223701143
RS,2019,7,business,13724,2623.999999999999,0.19119790148644702
RS,2019,7,cargo,7617,8156.7000000000035,1.0708546671918082
RS,2019,7,lowcost,164779,77621.89999999964,0.47106670146074225
RS,2019,7,mainline,151149,100005.10000000047,0.6616325612475139
RS,2019,7,other,54157,31003.299999999992,0.5724707794006314
RS,2019,7,regional,20690,7078.799999999999,0.3421362977283712
RS,2019,8,business,15654,2448.599999999997,0.1564200843234954
RS,2019,8,cargo,6840,7388.799999999999,1.0802339181286549
RS,2019,8,lowcost,169589,80154.39999999978,0.4726391452275783
RS,2019,8,mainline,153733,100980.49999999988,0.6568563678585592
RS,2019,8,other,59567,33444.09999999986,0.5614534893481267
RS,2019,8,regional,20713,7090.100000000003,0.3423019359822335
RS,2019,9,business,13081,2186.4999999999995,0.16715082944728993
RS,2019,9,cargo,6936,7418.499999999997,1.0695645905420987
RS,2019,9,lowcost,150657,72845.99999999964,0.48352217288277105
RS,2019,9,mainline,136580,93368.90000000042,0.6836205886659864
RS,2019,9,other,49268,29191.90000000002,0.5925123812616713
RS,2019,9,regional,16683,5781.499999999996,0.34655038062698534
RS,2019,10,business,11564,1992.8000000000015,0.1723279142165342
RS,2019,10,cargo,1826,7141.000000000002,3.910733844468785
RS,2019,10,lowcost,132525,63333.799999999566,0.4779007734389705
RS,2019,10,mainline,130041,87750.70000000008,0.6747925654216753
RS,2019,10,other,30645,16960.499999999996,0.5534508076358295
RS,2019,10,regional,12890,4596.599999999999,0.3566020170674941
RS,2019,11,business,6940,1476.800000000001,0.2127953890489915
RS,2019,11,cargo,6351,8237.699999999999,1.2970713273500234
RS,2019,11,lowcost,70490,34381.70000000001,0.4877528727479077
RS,2019,11,mainline,100366,69736.09999999996,0.6948179662435482
RS,2019,11,other,11891,5796.900000000004,0.4875031536456147
RS,2019,11,regional,11281,4078.1,0.3615016399255385
RS,2019,12,business,7572,1346.7000000000014,0.1778526148969891
RS,2019,12,cargo,7078,9004.600000000006,1.2721955354619958
RS,2019,12,lowcost,69340,33385.69999999996,0.48147822324776407
RS,2019,12,mainline,101072,70270.89999999988,0.6952558572107
RS,2019,12,other,9344,4457.2999999999965,0.477022688356164
RS,2019,12,regional,11074,4079.100000000001,0.3683492866173019
RS,2020,1,business,6516,1417.0000000000011,0.21746470227133227
RS,2020,1,cargo,7201,9659.799999999996,1.3414525760311062
RS,2020,1,lowcost,67599,32717.5999999999,0.48399532537463424
RS,2020,1,mainline,104245,71795.89999999992,0.6887227205141726
RS,2020,1,other,8365,4052.299999999998,0.4844351464435144
RS,2020,1,regional,10824,4082.3,0.3771526237989653
RS,2020,2,business,7357,1286.6000000000004,0.1748810656517603
RS,2020,2,cargo,7242,9352.2,1.2913835956917978
RS,2020,2,lowcost,62408,30430.899999999932,0.4876121651070365
RS,2020,2,mainline,93688,65295.09999999989,0.69694197762787
RS,2020,2,other,7476,4362.700000000001,0.5835607276618514
RS,2020,2,regional,10399,3719.000000000001,0.35763054139821143
RS,2020,3,business,5564,1025.4000000000003,0.18429187634795116
RS,2020,3,cargo,7958,10252.500000000011,1.2883262126162367
RS,2020,3,lowcost,39941,19544.400000000027,0.4893317643524205
RS,2020,3,mainline,52873,36403.900000000016,0.688515877669132
RS,2020,3,other,8755,4140.299999999998,0.47290691033695015
RS,2020,3,regional,5664,2080.3000000000006,0.3672846045197741
RS,2020,4,business,2360,419.1999999999998,0.17762711864406772
RS,2020,4,cargo,7545,10433.299999999992,1.382809807819747
RS,2020,4,lowcost,1358,688.5,0.5069955817378498
RS,2020,4,mainline,4290,3382.6999999999966,0.7885081585081577
RS,2020,4,other,3905,2354.0,0.6028169014084507
RS,2020,4,regional,476,245.5,0.5157563025210085
RS,2020,5,business,3564,640.9999999999999,0.17985409652076315
RS,2020,5,cargo,8067,11289.000000000011,1.3994049832651556
RS,2020,5,lowcost,2904,1693.3000000000015,0.5830922865013779
RS,2020,5,mainline,6709,8015.900000000001,1.1947980324936653
RS,2020,5,other,4211,2298.100000000001,0.5457373545476136
RS,2020,5,regional,612,307.6,0.5026143790849673
RS,2020,6,business,8029,1445.2000000000007,0.1799975090297672
RS,2020,6,cargo,7962,10517.7,1.3209871891484553
RS,2020,6,lowcost,12424,6825.2000000000035,0.5493560849967807
RS,2020,6,mainline,17740,13703.29999999998,0.7724520856820732
RS,2020,6,other,3555,2298.5,0.6465541490857947
RS,2020,6,regional,1876,712.5000000000001,0.3797974413646056
RS,2020,7,business,13144,2488.2999999999993,0.18931071211199021
RS,2020,7,cargo,7912,10109.60000000001,1.2777553083923168
RS,2020,7,lowcost,68464,28835.499999999956,0.4211775531666271
RS,2020,7,mainline,47669,27972.900000000012,0.586815330718077
RS,2020,7,other,9472,5802.800000000004,0.6126266891891896
RS,2020,7,regional,5874,2451.699999999999,0.4173816819884234
RS,2020,8,business,14076,2665.7999999999997,0.189386189258312
RS,2020,8,cargo,7604,9563.799999999992,1.2577327722251437
RS,2020,8,lowcost,104205,44994.79999999981,0.43179118084544704
RS,2020,8,mainline,60704,33007.69999999991,0.5437483526620965
RS,2020,8,other,15749,8712.900000000007,0.553235126039749
RS,2020,8,regional,8777,3240.0,0.36914663324598385
RS,2020,9,business,12958,2014.000000000001,0.15542521994134906
RS,2020,9,cargo,7792,10182.2,1.3067505133470227
RS,2020,9,lowcost,90448,40940.899999999885,0.4526457190872091
RS,2020,9,mainline,53440,31789.599999999948,0.5948652694610769
RS,2020,9,other,13119,7298.4,0.5563228904642122
RS,2020,9,regional,8094,3119.0999999999995,0.38535952557449954
RS,2020,10,business,9548,1841.700000000003,0.1928885630498537
RS,2020,10,cargo,8557,11354.60000000001,1.3269370106345693
RS,2020,10,lowcost,66502,32828.99999999997,0.49365432618567817
RS,2020,10,mainline,53259,33050.29999999995,0.6205580277511773
RS,2020,10,other,8352,5199.1999999999925,0.6225095785440604
RS,2020,10,regional,7436,2976.3999999999996,0.4002689618074233
